sales_date,order_id,customer_name,branch,product_name,category,color,price,quantity,payment_type,trade_in,discount,total,total_sales,status,branch_address
3/12/2025,TRX07501,Customer_3961,Jakarta,Toyota Fortuner 2.4 VRZ 4x2 AT,SUV,Coklat Metalik,580000000,1,Kredit,0,0,580000000,580000000,cancelled,"Jl. MT. Haryono No. 12, Jakarta"
7/24/2025,TRX07502,Customer_1237,Palembang,Honda CR-V 1.5 Turbo RS,SUV,Hitam Metalik,650000000,1,Kredit + Trade In,220000000,0,650000000,430000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
12/20/2025,TRX07503,Customer_592,Palembang,Hyundai Stargazer Prime AT,MPV,Silver Titan,300000000,1,Kredit + Trade In,100000000,0,300000000,200000000,cancelled,"Jl. Kolonel H. Barlian No. 21, Palembang"
10/29/2025,TRX07504,Customer_2686,Padang,Honda BR-V 1.5 E CVT,MPV,Hitam Metalik,310000000,1,Cash,0,0,310000000,310000000,refund,"Jl. Khatib Sulaiman No. 10, Padang"
11/5/2025,TRX07505,Customer_2552,Karawang,Wuling Air ev Long Range,City Car (EV),Hitam,250000000,1,Kredit,0,0,250000000,250000000,cancelled,"Jl. Ahmad Yani No. 5, Karawang"
6/11/2025,TRX07506,Customer_1131,Padang,Toyota Innova Zenix 2.0 V CVT,MPV,Abu-abu Metalik,450000000,1,Cash,0,0,450000000,450000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
1/23/2025,TRX07507,Customer_180,Kendari,Suzuki Ertiga GX AT,MPV,Merah,260000000,1,Kredit,0,0,260000000,260000000,completed,"Jl. Ahmad Yani No. 33, Kendari"
2/13/2025,TRX07508,Customer_1282,Padang,Honda CR-V 1.5 Turbo RS,SUV,Abu-abu Metalik,650000000,1,Cash + Trade In,202000000,0,650000000,448000000,refund,"Jl. Khatib Sulaiman No. 10, Padang"
1/29/2025,TRX07509,Customer_4190,Palembang,Honda HR-V 1.5 E CVT,SUV,Hitam Metalik,380000000,1,Kredit + Trade In,116000000,0,380000000,264000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
3/24/2025,TRX07510,Customer_3373,Semarang,Suzuki Ertiga GX AT,MPV,Merah,260000000,2,Kredit + Trade In,123000000,0,520000000,397000000,completed,"Jl. Setiabudi No. 60, Semarang"
12/3/2025,TRX07511,Customer_768,Padang,Isuzu D-Max Double Cabin 4x4 AT,Pickup,Abu-abu Granite,520000000,1,Kredit + Trade In,78000000,0,520000000,442000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
10/10/2025,TRX07512,Customer_3951,Semarang,Toyota Fortuner 2.4 VRZ 4x2 AT,SUV,Abu-abu Metalik,580000000,2,Cash + Trade In,126000000,1000000,1160000000,1033000000,refund,"Jl. Setiabudi No. 60, Semarang"
7/13/2025,TRX07513,Customer_711,Bandung,Mitsubishi Xpander Ultimate CVT,MPV,Hitam Metalik,320000000,1,Kredit,0,0,320000000,320000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
4/28/2025,TRX07514,Customer_2504,Padang,Nissan Livina VE AT,MPV,Putih Mutiara,260000000,1,Cash + Trade In,56000000,0,260000000,204000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
8/11/2025,TRX07515,Customer_1161,Kendari,Hyundai Creta Prime AT,SUV,Abu-abu Titanium,320000000,1,Kredit + Trade In,63000000,0,320000000,257000000,completed,"Jl. Ahmad Yani No. 33, Kendari"
11/2/2025,TRX07516,Customer_2696,Karawang,Suzuki Ertiga GX AT,MPV,Putih Mutiara,260000000,1,Kredit + Trade In,226000000,0,260000000,34000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
2/8/2025,TRX07517,Customer_472,Karawang,Hyundai Creta Prime AT,SUV,Merah Fiery,320000000,1,Kredit,0,0,320000000,320000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
5/26/2025,TRX07518,Customer_4464,Pontianak,Isuzu D-Max Double Cabin 4x4 AT,Pickup,Abu-abu Granite,520000000,1,Kredit + Trade In,271000000,0,520000000,249000000,completed,"Jl. Ahmad Yani No. 45, Pontianak"
12/31/2025,TRX07519,Customer_3707,Padang,Wuling Air ev Long Range,City Car (EV),Putih,250000000,1,Kredit,0,0,250000000,250000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
8/7/2025,TRX07520,Customer_4066,Palembang,Toyota Avanza 1.5 G CVT,MPV,Putih Mutiara,260000000,1,Kredit + Trade In,186000000,0,260000000,74000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
7/20/2025,TRX07521,Customer_3056,Pontianak,Toyota Fortuner 2.4 VRZ 4x2 AT,SUV,Coklat Metalik,580000000,1,Kredit,0,0,580000000,580000000,completed,"Jl. Ahmad Yani No. 45, Pontianak"
6/1/2025,TRX07522,Customer_4474,Semarang,Daihatsu Xenia 1.5 R CVT,MPV,Silver Metalik,240000000,1,Kredit,0,0,240000000,240000000,completed,"Jl. Setiabudi No. 60, Semarang"
6/5/2025,TRX07523,Customer_1855,Semarang,Toyota Avanza 1.5 G CVT,MPV,Coklat Metalik,260000000,1,Kredit,0,0,260000000,260000000,completed,"Jl. Setiabudi No. 60, Semarang"
11/21/2025,TRX07524,Customer_2898,Karawang,Hyundai Creta Prime AT,SUV,Hitam Phantom,320000000,1,Cash,0,0,320000000,320000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
6/26/2025,TRX07525,Customer_3703,Batam,Isuzu D-Max Double Cabin 4x4 AT,Pickup,Abu-abu Granite,520000000,1,Kredit,0,0,520000000,520000000,cancelled,"Jl. Engku Putri No. 9, Batam"
3/24/2025,TRX07526,Customer_688,Palembang,Toyota Avanza 1.5 G CVT,MPV,Silver Metalik,260000000,2,Kredit,0,0,520000000,520000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
11/14/2025,TRX07527,Customer_3299,Palembang,Isuzu D-Max Double Cabin 4x4 AT,Pickup,Putih,520000000,1,Kredit,0,0,520000000,520000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
12/22/2025,TRX07528,Customer_4091,Palembang,Nissan Livina VE AT,MPV,Silver Metalik,260000000,1,Kredit,0,0,260000000,260000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
12/12/2025,TRX07529,Customer_3347,Padang,Hyundai Stargazer Prime AT,MPV,Putih Atlas,300000000,1,Kredit + Trade In,276000000,1000000,300000000,23000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
11/24/2025,TRX07530,Customer_1860,Padang,Toyota Innova Zenix 2.0 V CVT,MPV,Merah Maroon,450000000,1,Kredit,0,0,450000000,450000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
5/25/2025,TRX07531,Customer_2820,Bandung,Toyota Rush 1.5 S GR Sport CVT,SUV,Silver Metalik,300000000,1,Kredit + Trade In,173000000,0,300000000,127000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
4/4/2025,TRX07532,Customer_409,Pontianak,Toyota Fortuner 2.4 VRZ 4x2 AT,SUV,Hitam Metalik,580000000,1,Kredit + Trade In,251000000,1000000,580000000,328000000,completed,"Jl. Ahmad Yani No. 45, Pontianak"
5/3/2025,TRX07533,Customer_3439,Malang,Honda HR-V 1.5 E CVT,SUV,Merah,380000000,1,Kredit,0,0,380000000,380000000,completed,"Jl. Soekarno Hatta No. 77, Malang"
9/22/2025,TRX07534,Customer_1457,Kendari,Honda CR-V 1.5 Turbo RS,SUV,Hitam Metalik,650000000,1,Kredit,0,0,650000000,650000000,completed,"Jl. Ahmad Yani No. 33, Kendari"
1/24/2025,TRX07535,Customer_1585,Kendari,Nissan Livina VE AT,MPV,Hitam Metalik,260000000,1,Cash + Trade In,52000000,0,260000000,208000000,completed,"Jl. Ahmad Yani No. 33, Kendari"
8/5/2025,TRX07536,Customer_3677,Pontianak,Suzuki XL7 Beta AT,SUV,Silver Metalik,260000000,1,Kredit,0,0,260000000,260000000,completed,"Jl. Ahmad Yani No. 45, Pontianak"
10/6/2025,TRX07537,Customer_2472,Malang,Toyota Avanza 1.5 G CVT,MPV,Putih Mutiara,260000000,1,Kredit + Trade In,138000000,0,260000000,122000000,refund,"Jl. Soekarno Hatta No. 77, Malang"
7/17/2025,TRX07538,Customer_2094,Karawang,Daihatsu Terios 1.5 R CVT,SUV,Putih Mutiara,290000000,1,Kredit,0,0,290000000,290000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
7/21/2025,TRX07539,Customer_881,Karawang,Toyota Innova Zenix 2.0 V CVT,MPV,Putih Mutiara,450000000,1,Cash + Trade In,207000000,0,450000000,243000000,cancelled,"Jl. Ahmad Yani No. 5, Karawang"
8/29/2025,TRX07540,Customer_4495,Karawang,Honda CR-V 1.5 Turbo RS,SUV,Putih Mutiara,650000000,1,Kredit,0,0,650000000,650000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
3/6/2025,TRX07541,Customer_4172,Kendari,Wuling Air ev Long Range,City Car (EV),Abu-abu,250000000,1,Cash,0,0,250000000,250000000,completed,"Jl. Ahmad Yani No. 33, Kendari"
9/2/2025,TRX07542,Customer_429,Jakarta,Suzuki Ertiga GX AT,MPV,Hitam Metalik,260000000,1,Kredit,0,0,260000000,260000000,completed,"Jl. MT. Haryono No. 12, Jakarta"
9/17/2025,TRX07543,Customer_2506,Bandung,Daihatsu Terios 1.5 R CVT,SUV,Merah,290000000,1,Cash,0,0,290000000,290000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
10/9/2025,TRX07544,Customer_21,Palembang,Daihatsu Terios 1.5 R CVT,SUV,Hitam Metalik,290000000,1,Kredit,0,0,290000000,290000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
8/2/2025,TRX07545,Customer_1418,Bandung,Hyundai Stargazer Prime AT,MPV,Putih Atlas,300000000,1,Cash + Trade In,298000000,0,300000000,2000000,refund,"Jl. Soekarno Hatta No. 88, Bandung"
2/11/2025,TRX07546,Customer_226,Semarang,Toyota Fortuner 2.4 VRZ 4x2 AT,SUV,Coklat Metalik,580000000,1,Cash,0,0,580000000,580000000,refund,"Jl. Setiabudi No. 60, Semarang"
6/25/2025,TRX07547,Customer_3961,Bandung,Honda Brio Satya E CVT,Hatchback,Merah,190000000,1,Kredit,0,0,190000000,190000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
2/19/2025,TRX07548,Customer_3255,Karawang,Isuzu D-Max Double Cabin 4x4 AT,Pickup,Putih,520000000,1,Cash + Trade In,238000000,0,520000000,282000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
3/25/2025,TRX07549,Customer_2933,Semarang,Toyota Fortuner 2.4 VRZ 4x2 AT,SUV,Putih Mutiara,580000000,1,Kredit,0,0,580000000,580000000,completed,"Jl. Setiabudi No. 60, Semarang"
3/13/2025,TRX07550,Customer_1255,Jakarta,Wuling Air ev Long Range,City Car (EV),Hitam,250000000,1,Cash + Trade In,81000000,0,250000000,169000000,completed,"Jl. MT. Haryono No. 12, Jakarta"
5/14/2025,TRX07551,Customer_172,Karawang,Toyota Avanza 1.5 G CVT,MPV,Coklat Metalik,260000000,1,Kredit,0,0,260000000,260000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
1/4/2025,TRX07552,Customer_1591,Padang,Wuling Almaz RS Pro AT,SUV,Abu-abu Metalik,320000000,1,Kredit,0,0,320000000,320000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
10/18/2025,TRX07553,Customer_1192,Padang,Hyundai Creta Prime AT,SUV,Abu-abu Titanium,320000000,1,Cash + Trade In,184000000,0,320000000,136000000,cancelled,"Jl. Khatib Sulaiman No. 10, Padang"
7/8/2025,TRX07554,Customer_2546,Padang,Daihatsu Terios 1.5 R CVT,SUV,Putih Mutiara,290000000,1,Kredit,0,0,290000000,290000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
5/1/2025,TRX07555,Customer_3159,Bandung,Isuzu D-Max Double Cabin 4x4 AT,Pickup,Abu-abu Granite,520000000,1,Kredit,0,0,520000000,520000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
10/28/2025,TRX07556,Customer_1480,Batam,Mitsubishi Pajero Sport Dakar 4x2 AT,SUV,Hitam Metalik,580000000,1,Cash + Trade In,277000000,0,580000000,303000000,completed,"Jl. Engku Putri No. 9, Batam"
9/15/2025,TRX07557,Customer_673,Jakarta,Honda CR-V 1.5 Turbo RS,SUV,Putih Mutiara,650000000,1,Kredit,0,0,650000000,650000000,completed,"Jl. MT. Haryono No. 12, Jakarta"
6/19/2025,TRX07558,Customer_3765,Pontianak,Suzuki Ertiga GX AT,MPV,Merah,260000000,1,Kredit + Trade In,68000000,0,260000000,192000000,completed,"Jl. Ahmad Yani No. 45, Pontianak"
1/10/2025,TRX07559,Customer_1839,Semarang,Wuling Air ev Long Range,City Car (EV),Biru,250000000,1,Cash,0,0,250000000,250000000,completed,"Jl. Setiabudi No. 60, Semarang"
2/12/2025,TRX07560,Customer_4183,Bandung,Suzuki Ertiga GX AT,MPV,Merah,260000000,1,Kredit,0,0,260000000,260000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
10/15/2025,TRX07561,Customer_1992,Jakarta,Daihatsu Xenia 1.5 R CVT,MPV,Silver Metalik,240000000,1,Cash,0,0,240000000,240000000,completed,"Jl. MT. Haryono No. 12, Jakarta"
10/9/2025,TRX07562,Customer_504,Karawang,Honda HR-V 1.5 E CVT,SUV,Merah,380000000,1,Cash,0,0,380000000,380000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
2/25/2025,TRX07563,Customer_3225,Karawang,Suzuki XL7 Beta AT,SUV,Silver Metalik,260000000,1,Cash,0,0,260000000,260000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
3/5/2025,TRX07564,Customer_3192,Karawang,Toyota Avanza 1.5 G CVT,MPV,Silver Metalik,260000000,1,Kredit,0,0,260000000,260000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
4/2/2025,TRX07565,Customer_2900,Batam,Isuzu D-Max Double Cabin 4x4 AT,Pickup,Silver Metalik,520000000,1,Kredit,0,0,520000000,520000000,completed,"Jl. Engku Putri No. 9, Batam"
2/13/2025,TRX07566,Customer_2223,Padang,Daihatsu Xenia 1.5 R CVT,MPV,Putih,240000000,1,Kredit,0,0,240000000,240000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
7/17/2025,TRX07567,Customer_1449,Pontianak,Honda Brio Satya E CVT,Hatchback,Putih,190000000,1,Kredit,0,0,190000000,190000000,completed,"Jl. Ahmad Yani No. 45, Pontianak"
10/15/2025,TRX07568,Customer_2273,Semarang,Suzuki Ertiga GX AT,MPV,Putih Mutiara,260000000,1,Cash + Trade In,116000000,0,260000000,144000000,completed,"Jl. Setiabudi No. 60, Semarang"
2/28/2025,TRX07569,Customer_2765,Batam,Toyota Fortuner 2.4 VRZ 4x2 AT,SUV,Abu-abu Metalik,580000000,1,Kredit + Trade In,277000000,0,580000000,303000000,completed,"Jl. Engku Putri No. 9, Batam"
9/27/2025,TRX07570,Customer_2868,Kendari,Toyota Innova Zenix 2.0 V CVT,MPV,Abu-abu Metalik,450000000,1,Cash,0,0,450000000,450000000,completed,"Jl. Ahmad Yani No. 33, Kendari"
4/13/2025,TRX07571,Customer_3391,Bandung,Hyundai Creta Prime AT,SUV,Putih Atlas,320000000,1,Kredit + Trade In,204000000,0,320000000,116000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
1/31/2025,TRX07572,Customer_4246,Padang,Hyundai Creta Prime AT,SUV,Hitam Phantom,320000000,1,Kredit,0,0,320000000,320000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
7/11/2025,TRX07573,Customer_2933,Malang,Toyota Innova Zenix 2.0 V CVT,MPV,Hitam Metalik,450000000,1,Kredit,0,0,450000000,450000000,completed,"Jl. Soekarno Hatta No. 77, Malang"
9/3/2025,TRX07574,Customer_2589,Malang,Toyota Avanza 1.5 G CVT,MPV,Coklat Metalik,260000000,1,Cash + Trade In,110000000,0,260000000,150000000,completed,"Jl. Soekarno Hatta No. 77, Malang"
2/6/2025,TRX07575,Customer_2145,Kendari,Nissan Livina VE AT,MPV,Hitam Metalik,260000000,1,Cash + Trade In,65000000,0,260000000,195000000,completed,"Jl. Ahmad Yani No. 33, Kendari"
2/6/2025,TRX07576,Customer_1175,Bandung,Honda BR-V 1.5 E CVT,MPV,Merah,310000000,1,Cash + Trade In,226000000,0,310000000,84000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
5/30/2025,TRX07577,Customer_3165,Malang,Honda HR-V 1.5 E CVT,SUV,Merah,380000000,1,Cash,0,0,380000000,380000000,completed,"Jl. Soekarno Hatta No. 77, Malang"
10/9/2025,TRX07578,Customer_1357,Kendari,Honda HR-V 1.5 E CVT,SUV,Putih Mutiara,380000000,1,Cash,0,0,380000000,380000000,completed,"Jl. Ahmad Yani No. 33, Kendari"
3/4/2025,TRX07579,Customer_1529,Jakarta,Nissan Livina VE AT,MPV,Putih Mutiara,260000000,1,Kredit,0,0,260000000,260000000,completed,"Jl. MT. Haryono No. 12, Jakarta"
5/7/2025,TRX07580,Customer_1948,Semarang,Daihatsu Xenia 1.5 R CVT,MPV,Putih,240000000,1,Kredit + Trade In,76000000,0,240000000,164000000,completed,"Jl. Setiabudi No. 60, Semarang"
2/10/2025,TRX07581,Customer_4229,Batam,Honda HR-V 1.5 E CVT,SUV,Hitam Metalik,380000000,1,Kredit + Trade In,147000000,0,380000000,233000000,completed,"Jl. Engku Putri No. 9, Batam"
8/25/2025,TRX07582,Customer_1169,Batam,Wuling Air ev Long Range,City Car (EV),Hitam,250000000,1,Kredit,0,0,250000000,250000000,completed,"Jl. Engku Putri No. 9, Batam"
9/16/2025,TRX07583,Customer_335,Padang,Honda Brio Satya E CVT,Hatchback,Merah,190000000,1,Cash + Trade In,41000000,0,190000000,149000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
5/25/2025,TRX07584,Customer_57,Jakarta,Hyundai Stargazer Prime AT,MPV,Silver Titan,300000000,1,Kredit,0,0,300000000,300000000,completed,"Jl. MT. Haryono No. 12, Jakarta"
7/11/2025,TRX07585,Customer_3774,Malang,Toyota Innova Zenix 2.0 V CVT,MPV,Merah Maroon,450000000,1,Kredit,0,0,450000000,450000000,completed,"Jl. Soekarno Hatta No. 77, Malang"
4/26/2025,TRX07586,Customer_538,Palembang,Wuling Almaz RS Pro AT,SUV,Hitam Metalik,320000000,1,Kredit + Trade In,92000000,0,320000000,228000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
10/26/2025,TRX07587,Customer_3773,Padang,Daihatsu Xenia 1.5 R CVT,MPV,Hitam Metalik,240000000,1,Cash,0,0,240000000,240000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
7/10/2025,TRX07588,Customer_2304,Pontianak,Honda BR-V 1.5 E CVT,MPV,Silver Metalik,310000000,1,Cash,0,0,310000000,310000000,completed,"Jl. Ahmad Yani No. 45, Pontianak"
3/19/2025,TRX07589,Customer_4148,Karawang,Mitsubishi Xpander Ultimate CVT,MPV,Putih Pearl,320000000,1,Kredit,0,0,320000000,320000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
5/21/2025,TRX07590,Customer_848,Malang,Toyota Fortuner 2.4 VRZ 4x2 AT,SUV,Hitam Metalik,580000000,1,Cash + Trade In,196000000,0,580000000,384000000,completed,"Jl. Soekarno Hatta No. 77, Malang"
12/24/2025,TRX07591,Customer_2782,Batam,Isuzu D-Max Double Cabin 4x4 AT,Pickup,Abu-abu Granite,520000000,1,Kredit + Trade In,35000000,0,520000000,485000000,completed,"Jl. Engku Putri No. 9, Batam"
9/13/2025,TRX07592,Customer_3675,Pontianak,Mitsubishi Xpander Ultimate CVT,MPV,Merah,320000000,1,Kredit,0,0,320000000,320000000,completed,"Jl. Ahmad Yani No. 45, Pontianak"
7/8/2025,TRX07593,Customer_4190,Semarang,Toyota Fortuner 2.4 VRZ 4x2 AT,SUV,Coklat Metalik,580000000,1,Kredit,0,0,580000000,580000000,completed,"Jl. Setiabudi No. 60, Semarang"
1/6/2025,TRX07594,Customer_2256,Malang,Wuling Almaz RS Pro AT,SUV,Putih Mutiara,320000000,1,Cash + Trade In,90000000,0,320000000,230000000,completed,"Jl. Soekarno Hatta No. 77, Malang"
8/4/2025,TRX07595,Customer_1239,Bandung,Isuzu D-Max Double Cabin 4x4 AT,Pickup,Abu-abu Granite,520000000,1,Kredit + Trade In,133000000,0,520000000,387000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
11/11/2025,TRX07596,Customer_728,Karawang,Toyota Rush 1.5 S GR Sport CVT,SUV,Silver Metalik,300000000,1,Cash,0,1000000,300000000,299000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
5/28/2025,TRX07597,Customer_387,Padang,Daihatsu Xenia 1.5 R CVT,MPV,Hitam Metalik,240000000,1,Cash + Trade In,122000000,0,240000000,118000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
1/8/2025,TRX07598,Customer_205,Kendari,Suzuki XL7 Beta AT,SUV,Putih Mutiara,260000000,1,Kredit + Trade In,88000000,0,260000000,172000000,completed,"Jl. Ahmad Yani No. 33, Kendari"
7/29/2025,TRX07599,Customer_2226,Semarang,Daihatsu Terios 1.5 R CVT,SUV,Hitam Metalik,290000000,2,Cash,0,0,580000000,580000000,completed,"Jl. Setiabudi No. 60, Semarang"
11/30/2025,TRX07600,Customer_3802,Bandung,Isuzu D-Max Double Cabin 4x4 AT,Pickup,Silver Metalik,520000000,1,Cash + Trade In,181000000,0,520000000,339000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
4/9/2025,TRX07601,Customer_3995,Palembang,Nissan Livina VE AT,MPV,Putih Mutiara,260000000,1,Kredit,0,0,260000000,260000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
7/4/2025,TRX07602,Customer_1670,Pontianak,Daihatsu Xenia 1.5 R CVT,MPV,Silver Metalik,240000000,1,Kredit,0,0,240000000,240000000,cancelled,"Jl. Ahmad Yani No. 45, Pontianak"
7/29/2025,TRX07603,Customer_930,Palembang,Honda CR-V 1.5 Turbo RS,SUV,Putih Mutiara,650000000,1,Cash + Trade In,220000000,0,650000000,430000000,cancelled,"Jl. Kolonel H. Barlian No. 21, Palembang"
6/29/2025,TRX07604,Customer_1609,Pontianak,Honda BR-V 1.5 E CVT,MPV,Silver Metalik,310000000,1,Kredit,0,0,310000000,310000000,completed,"Jl. Ahmad Yani No. 45, Pontianak"
9/12/2025,TRX07605,Customer_3428,Batam,Hyundai Stargazer Prime AT,MPV,Silver Titan,300000000,1,Cash,0,0,300000000,300000000,completed,"Jl. Engku Putri No. 9, Batam"
9/12/2025,TRX07606,Customer_3880,Malang,Honda HR-V 1.5 E CVT,SUV,Putih Mutiara,380000000,1,Kredit + Trade In,91000000,0,380000000,289000000,completed,"Jl. Soekarno Hatta No. 77, Malang"
11/16/2025,TRX07607,Customer_4496,Padang,Honda Brio Satya E CVT,Hatchback,Hitam,190000000,1,Cash + Trade In,190000000,0,190000000,0,completed,"Jl. Khatib Sulaiman No. 10, Padang"
3/25/2025,TRX07608,Customer_2309,Karawang,Mitsubishi Pajero Sport Dakar 4x2 AT,SUV,Abu-abu Quartz,580000000,1,Kredit,0,0,580000000,580000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
6/3/2025,TRX07609,Customer_152,Palembang,Daihatsu Xenia 1.5 R CVT,MPV,Coklat Metalik,240000000,1,Kredit,0,0,240000000,240000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
10/30/2025,TRX07610,Customer_2183,Padang,Toyota Avanza 1.5 G CVT,MPV,Coklat Metalik,260000000,1,Kredit + Trade In,183000000,0,260000000,77000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
11/17/2025,TRX07611,Customer_1776,Pontianak,Wuling Almaz RS Pro AT,SUV,Putih Mutiara,320000000,1,Kredit,0,0,320000000,320000000,cancelled,"Jl. Ahmad Yani No. 45, Pontianak"
10/18/2025,TRX07612,Customer_247,Bandung,Toyota Fortuner 2.4 VRZ 4x2 AT,SUV,Coklat Metalik,580000000,1,Cash + Trade In,126000000,0,580000000,454000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
6/24/2025,TRX07613,Customer_1347,Jakarta,Toyota Avanza 1.5 G CVT,MPV,Hitam Metalik,260000000,2,Kredit,0,0,520000000,520000000,completed,"Jl. MT. Haryono No. 12, Jakarta"
1/25/2025,TRX07614,Customer_1347,Palembang,Wuling Air ev Long Range,City Car (EV),Hitam,250000000,1,Kredit,0,0,250000000,250000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
8/9/2025,TRX07615,Customer_3520,Bandung,Nissan Livina VE AT,MPV,Putih Mutiara,260000000,1,Kredit,0,0,260000000,260000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
7/4/2025,TRX07616,Customer_486,Kendari,Nissan Livina VE AT,MPV,Silver Metalik,260000000,1,Cash,0,0,260000000,260000000,completed,"Jl. Ahmad Yani No. 33, Kendari"
9/7/2025,TRX07617,Customer_618,Semarang,Daihatsu Terios 1.5 R CVT,SUV,Putih Mutiara,290000000,1,Kredit,0,0,290000000,290000000,completed,"Jl. Setiabudi No. 60, Semarang"
2/2/2025,TRX07618,Customer_294,Palembang,Toyota Fortuner 2.4 VRZ 4x2 AT,SUV,Abu-abu Metalik,580000000,1,Kredit + Trade In,228000000,1000000,580000000,351000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
4/25/2025,TRX07619,Customer_1352,Semarang,Mitsubishi Xpander Ultimate CVT,MPV,Merah,320000000,1,Kredit + Trade In,147000000,0,320000000,173000000,completed,"Jl. Setiabudi No. 60, Semarang"
2/17/2025,TRX07620,Customer_41,Pontianak,Honda BR-V 1.5 E CVT,MPV,Hitam Metalik,310000000,1,Kredit + Trade In,284000000,0,310000000,26000000,completed,"Jl. Ahmad Yani No. 45, Pontianak"
5/7/2025,TRX07621,Customer_1097,Bandung,Toyota Fortuner 2.4 VRZ 4x2 AT,SUV,Putih Mutiara,580000000,1,Kredit,0,0,580000000,580000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
6/30/2025,TRX07622,Customer_2643,Bandung,Toyota Avanza 1.5 G CVT,MPV,Silver Metalik,260000000,1,Kredit,0,0,260000000,260000000,cancelled,"Jl. Soekarno Hatta No. 88, Bandung"
8/3/2025,TRX07623,Customer_4268,Bandung,Daihatsu Xenia 1.5 R CVT,MPV,Coklat Metalik,240000000,3,Kredit,0,0,720000000,720000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
10/30/2025,TRX07624,Customer_2727,Kendari,Honda Brio Satya E CVT,Hatchback,Merah,190000000,2,Cash,0,0,380000000,380000000,completed,"Jl. Ahmad Yani No. 33, Kendari"
5/14/2025,TRX07625,Customer_3690,Kendari,Wuling Almaz RS Pro AT,SUV,Abu-abu Metalik,320000000,1,Kredit,0,0,320000000,320000000,completed,"Jl. Ahmad Yani No. 33, Kendari"
4/16/2025,TRX07626,Customer_3158,Padang,Mitsubishi Xpander Ultimate CVT,MPV,Hitam Metalik,320000000,1,Kredit,0,0,320000000,320000000,refund,"Jl. Khatib Sulaiman No. 10, Padang"
1/4/2025,TRX07627,Customer_3907,Palembang,Honda BR-V 1.5 E CVT,MPV,Silver Metalik,310000000,1,Cash,0,0,310000000,310000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
4/1/2025,TRX07628,Customer_812,Kendari,Suzuki Ertiga GX AT,MPV,Silver Metalik,260000000,1,Kredit + Trade In,217000000,0,260000000,43000000,completed,"Jl. Ahmad Yani No. 33, Kendari"
